gameCounter,turnCounter,optimisationTechnique,objectiveFunction,score,computationTime
53,43,ILP,ttcwscm,1.4000000000000001,343
53,43,ILP,ttvwscm,4.375,338
53,44,ILP,ttcwscm,0.0,332
53,44,ILP,ttvwscm,0.0,327
53,45,ILP,ttcwscm,3.35,328
53,45,ILP,ttvwscm,29.375,332
54,1,ILP,ttcwscm,4.0,305
54,1,ILP,ttvwscm,18.0,318
54,2,ILP,ttcwscm,1.0,313
54,2,ILP,ttvwscm,0.0,308
54,3,ILP,ttcwscm,0.0,303
54,3,ILP,ttvwscm,0.0,300
54,4,ILP,ttcwscm,0.0,302
54,4,ILP,ttvwscm,33.025,310
54,5,ILP,ttcwscm,2.025,469
54,5,ILP,ttvwscm,10.05,338
54,6,ILP,ttcwscm,0.0,317
54,6,ILP,ttvwscm,0.0,301
54,7,ILP,ttcwscm,0.0,305
54,7,ILP,ttvwscm,0.0,307
54,8,ILP,ttcwscm,3.075,303
54,8,ILP,ttvwscm,0.0,306
54,9,ILP,ttcwscm,0.0,380
54,9,ILP,ttvwscm,0.0,373
54,10,ILP,ttcwscm,0.0,311
54,10,ILP,ttvwscm,0.0,317
54,11,ILP,ttcwscm,1.075,329
54,11,ILP,ttvwscm,39.1,328
54,12,ILP,ttcwscm,1.1,307
54,12,ILP,ttvwscm,0.0,315
54,13,ILP,ttcwscm,0.0,301
54,13,ILP,ttvwscm,0.0,299
54,14,ILP,ttcwscm,3.125,302
54,14,ILP,ttvwscm,1.125,457
54,15,ILP,ttcwscm,2.125,373
54,15,ILP,ttvwscm,5.125,316
54,16,ILP,ttcwscm,1.125,315
54,16,ILP,ttvwscm,0.0,349
54,17,ILP,ttcwscm,0.0,309
54,17,ILP,ttvwscm,1.175,307
54,18,ILP,ttcwscm,0.0,306
54,18,ILP,ttvwscm,0.0,386
54,19,ILP,ttcwscm,0.0,296
54,19,ILP,ttvwscm,0.0,294
54,20,ILP,ttcwscm,4.175,326
54,20,ILP,ttvwscm,30.200000000000003,319
54,21,ILP,ttcwscm,0.0,298
54,21,ILP,ttvwscm,0.0,301
54,22,ILP,ttcwscm,0.0,297
54,22,ILP,ttvwscm,0.0,305
54,23,ILP,ttcwscm,2.25,314
54,23,ILP,ttvwscm,23.25,319
54,24,ILP,ttcwscm,1.3,318
54,24,ILP,ttvwscm,0.0,320
54,25,ILP,ttcwscm,0.0,324
54,25,ILP,ttvwscm,0.0,308
54,26,ILP,ttcwscm,0.0,317
54,26,ILP,ttvwscm,0.0,411
54,27,ILP,ttcwscm,1.3,330
54,27,ILP,ttvwscm,12.325000000000001,327
54,28,ILP,ttcwscm,0.0,311
54,28,ILP,ttvwscm,0.0,305
54,29,ILP,ttcwscm,1.25,313
54,29,ILP,ttvwscm,17.25,315
54,30,ILP,ttcwscm,0.0,377
54,30,ILP,ttvwscm,0.0,317
54,31,ILP,ttcwscm,2.25,316
54,31,ILP,ttvwscm,26.325000000000003,358
54,32,ILP,ttcwscm,0.0,312
54,32,ILP,ttvwscm,0.0,339
54,33,ILP,ttcwscm,0.0,305
54,33,ILP,ttvwscm,21.375,335
54,34,ILP,ttcwscm,2.325,347
54,34,ILP,ttvwscm,0.0,324
54,35,ILP,ttcwscm,0.0,321
54,35,ILP,ttvwscm,2.4000000000000004,335
54,36,ILP,ttcwscm,1.4000000000000001,323
54,36,ILP,ttvwscm,0.0,334
54,37,ILP,ttcwscm,0.0,326
54,37,ILP,ttvwscm,9.325000000000001,331
54,38,ILP,ttcwscm,0.0,406
54,38,ILP,ttvwscm,0.0,553
54,39,ILP,ttcwscm,2.4000000000000004,588
54,39,ILP,ttvwscm,7.45,507
54,40,ILP,ttcwscm,0.0,337
54,40,ILP,ttvwscm,0.0,324
54,41,ILP,ttcwscm,1.4500000000000002,331
54,41,ILP,ttvwscm,20.35,350
54,42,ILP,ttcwscm,1.425,332
55,1,ILP,ttcwscm,6.0,301
55,1,ILP,ttvwscm,78.05,300
55,2,ILP,ttcwscm,1.05,313
55,2,ILP,ttvwscm,5.050000000000001,306
55,3,ILP,ttcwscm,0.0,392
55,3,ILP,ttvwscm,0.0,342
55,4,ILP,ttcwscm,0.0,315
55,4,ILP,ttvwscm,0.0,305
55,5,ILP,ttcwscm,0.0,296
55,5,ILP,ttvwscm,0.0,293
55,6,ILP,ttcwscm,2.0500000000000003,295
55,6,ILP,ttvwscm,0.0,308
55,7,ILP,ttcwscm,0.0,295
55,7,ILP,ttvwscm,0.0,292
55,8,ILP,ttcwscm,1.075,416
55,8,ILP,ttvwscm,15.100000000000001,323
55,9,ILP,ttcwscm,3.1,314
55,9,ILP,ttvwscm,11.100000000000001,313
55,10,ILP,ttcwscm,0.0,338
55,10,ILP,ttvwscm,0.0,299
55,11,ILP,ttcwscm,1.125,323
55,11,ILP,ttvwscm,5.125,322
55,12,ILP,ttcwscm,0.0,310
55,12,ILP,ttvwscm,0.0,310
55,13,ILP,ttcwscm,0.0,326
55,13,ILP,ttvwscm,0.0,308
55,14,ILP,ttcwscm,0.0,307
55,14,ILP,ttvwscm,0.0,307
55,15,ILP,ttcwscm,0.0,316
55,15,ILP,ttvwscm,0.0,307
55,16,ILP,ttcwscm,1.125,340
55,16,ILP,ttvwscm,57.125,485
55,17,ILP,ttcwscm,0.0,330
55,17,ILP,ttvwscm,0.0,303
55,18,ILP,ttcwscm,2.125,299
55,18,ILP,ttvwscm,7.15,313
55,19,ILP,ttcwscm,1.075,309
55,19,ILP,ttvwscm,0.0,386
55,20,ILP,ttcwscm,0.0,403
55,20,ILP,ttvwscm,0.0,333
55,21,ILP,ttcwscm,2.15,320
55,21,ILP,ttvwscm,0.0,327
55,22,ILP,ttcwscm,0.0,316
55,22,ILP,ttvwscm,0.0,319
55,23,ILP,ttcwscm,3.25,315
55,23,ILP,ttvwscm,0.0,324
55,24,ILP,ttcwscm,0.0,319
55,24,ILP,ttvwscm,38.300000000000004,411
55,25,ILP,ttcwscm,2.225,377
55,25,ILP,ttvwscm,8.275,326
55,26,ILP,ttcwscm,0.0,332
55,26,ILP,ttvwscm,0.0,335
55,27,ILP,ttcwscm,0.0,322
55,27,ILP,ttvwscm,0.0,318
55,28,ILP,ttcwscm,0.0,332
55,28,ILP,ttvwscm,0.0,404
55,29,ILP,ttcwscm,0.0,343
55,29,ILP,ttvwscm,8.325000000000001,312
55,30,ILP,ttcwscm,2.325,312
55,30,ILP,ttvwscm,0.0,323
55,31,ILP,ttcwscm,0.0,322
55,31,ILP,ttvwscm,3.35,327
55,32,ILP,ttcwscm,0.0,391
55,32,ILP,ttvwscm,0.0,318
55,33,ILP,ttcwscm,2.35,317
55,33,ILP,ttvwscm,4.3,348
55,34,ILP,ttcwscm,1.35,327
55,34,ILP,ttvwscm,0.0,332
55,35,ILP,ttcwscm,0.0,331
55,35,ILP,ttvwscm,6.4,342
55,36,ILP,ttcwscm,1.3250000000000002,422
55,36,ILP,ttvwscm,0.0,324
55,37,ILP,ttcwscm,0.0,319
55,37,ILP,ttvwscm,0.0,316
55,38,ILP,ttcwscm,3.45,350
55,38,ILP,ttvwscm,44.400000000000006,354
55,39,ILP,ttcwscm,0.0,329
55,39,ILP,ttvwscm,0.0,317
55,40,ILP,ttcwscm,1.475,322
55,40,ILP,ttvwscm,11.475000000000001,325
55,41,ILP,ttcwscm,0.0,350
55,41,ILP,ttvwscm,0.0,326
55,42,ILP,ttcwscm,1.4000000000000001,335
55,42,ILP,ttvwscm,4.4750000000000005,359
55,43,ILP,ttcwscm,1.4000000000000001,356
56,1,ILP,ttcwscm,6.999999999999999,310
56,1,ILP,ttvwscm,55.025000000000006,311
56,2,ILP,ttcwscm,0.0,428
56,2,ILP,ttvwscm,0.0,357
56,3,ILP,ttcwscm,0.0,308
56,3,ILP,ttvwscm,0.0,302
56,4,ILP,ttcwscm,1.0250000000000001,306
56,4,ILP,ttvwscm,22.025000000000002,306
56,5,ILP,ttcwscm,0.0,310
56,5,ILP,ttvwscm,0.0,387
56,6,ILP,ttcwscm,1.05,313
56,6,ILP,ttvwscm,21.075000000000003,322
56,7,ILP,ttcwscm,0.0,304
56,7,ILP,ttvwscm,0.0,302
56,8,ILP,ttcwscm,0.0,301
56,8,ILP,ttvwscm,0.0,298
56,9,ILP,ttcwscm,2.075,307
56,9,ILP,ttvwscm,0.0,308
56,10,ILP,ttcwscm,0.0,304
56,10,ILP,ttvwscm,8.1,393
56,11,ILP,ttcwscm,0.0,318
56,11,ILP,ttvwscm,0.0,299
56,12,ILP,ttcwscm,0.0,298
56,12,ILP,ttvwscm,0.0,296
56,13,ILP,ttcwscm,1.125,301
56,13,ILP,ttvwscm,27.125,306
56,14,ILP,ttcwscm,3.075,312
56,14,ILP,ttvwscm,12.15,305
56,15,ILP,ttcwscm,0.0,309
56,15,ILP,ttvwscm,0.0,309
56,16,ILP,ttcwscm,0.0,313
56,16,ILP,ttvwscm,0.0,310
56,17,ILP,ttcwscm,1.2000000000000002,315
56,17,ILP,ttvwscm,0.0,320
56,18,ILP,ttcwscm,0.0,317
56,18,ILP,ttvwscm,11.15,316
56,19,ILP,ttcwscm,2.2,324
56,19,ILP,ttvwscm,14.200000000000001,348
56,20,ILP,ttcwscm,3.225,320
56,20,ILP,ttvwscm,0.0,323
56,21,ILP,ttcwscm,0.0,358
56,21,ILP,ttvwscm,0.0,321
56,22,ILP,ttcwscm,1.25,320
56,22,ILP,ttvwscm,10.175,515
56,23,ILP,ttcwscm,1.3,346
56,23,ILP,ttvwscm,0.0,372
56,24,ILP,ttcwscm,0.0,331
56,24,ILP,ttvwscm,1.2750000000000001,315
56,25,ILP,ttcwscm,1.3250000000000002,330
56,25,ILP,ttvwscm,0.0,324
56,26,ILP,ttcwscm,0.0,311
56,26,ILP,ttvwscm,0.0,306
56,27,ILP,ttcwscm,0.0,309
56,27,ILP,ttvwscm,0.0,401
56,28,ILP,ttcwscm,2.25,358
56,28,ILP,ttvwscm,13.350000000000001,319
56,29,ILP,ttcwscm,0.0,318
56,29,ILP,ttvwscm,0.0,310
56,30,ILP,ttcwscm,1.375,316
56,30,ILP,ttvwscm,0.0,323
56,31,ILP,ttcwscm,0.0,317
56,31,ILP,ttvwscm,4.3500000000000005,316
56,32,ILP,ttcwscm,0.0,317
56,32,ILP,ttvwscm,0.0,309
56,33,ILP,ttcwscm,1.4000000000000001,403
56,33,ILP,ttvwscm,0.0,385
56,34,ILP,ttcwscm,0.0,320
56,34,ILP,ttvwscm,12.325000000000001,316
56,35,ILP,ttcwscm,0.0,323
56,35,ILP,ttvwscm,0.0,314
56,36,ILP,ttcwscm,1.4000000000000001,312
56,36,ILP,ttvwscm,7.275,326
56,37,ILP,ttcwscm,2.325,332
56,37,ILP,ttvwscm,0.0,400
56,38,ILP,ttcwscm,0.0,359
56,38,ILP,ttvwscm,12.425,315
56,39,ILP,ttcwscm,3.375,343
56,39,ILP,ttvwscm,9.375,333
56,40,ILP,ttcwscm,0.0,329
56,40,ILP,ttvwscm,0.0,322
56,41,ILP,ttcwscm,0.0,402
56,41,ILP,ttvwscm,13.450000000000001,334
56,42,ILP,ttcwscm,2.4000000000000004,339
56,42,ILP,ttvwscm,0.0,362
56,43,ILP,ttcwscm,0.0,338
56,43,ILP,ttvwscm,10.4,336
56,44,ILP,ttcwscm,1.475,340
56,44,ILP,ttvwscm,0.0,416
56,45,ILP,ttcwscm,0.0,334
56,45,ILP,ttvwscm,11.475000000000001,336
57,1,ILP,ttcwscm,8.0,307
57,1,ILP,ttvwscm,25.025000000000002,300
57,2,ILP,ttcwscm,0.0,299
57,2,ILP,ttvwscm,0.0,291
57,3,ILP,ttcwscm,0.0,306
57,3,ILP,ttvwscm,0.0,302
57,4,ILP,ttcwscm,0.0,302
57,4,ILP,ttvwscm,0.0,308
57,5,ILP,ttcwscm,3.0500000000000003,313
57,5,ILP,ttvwscm,0.0,313
57,6,ILP,ttcwscm,0.0,402
57,6,ILP,ttvwscm,6.050000000000001,318
57,7,ILP,ttcwscm,0.0,302
57,7,ILP,ttvwscm,0.0,306
57,8,ILP,ttcwscm,0.0,318
57,8,ILP,ttvwscm,0.0,302
57,9,ILP,ttcwscm,0.0,299
57,9,ILP,ttvwscm,27.1,306
57,10,ILP,ttcwscm,0.0,393
57,10,ILP,ttvwscm,0.0,316
57,11,ILP,ttcwscm,3.125,307
57,11,ILP,ttvwscm,10.125,321
57,12,ILP,ttcwscm,0.0,329
57,12,ILP,ttvwscm,0.0,292
57,13,ILP,ttcwscm,3.1500000000000004,362
57,13,ILP,ttvwscm,37.075,312
57,14,ILP,ttcwscm,0.0,303
57,14,ILP,ttvwscm,0.0,304
57,15,ILP,ttcwscm,3.1249999999999996,314
57,15,ILP,ttvwscm,8.200000000000001,312
57,16,ILP,ttcwscm,1.2000000000000002,318
57,16,ILP,ttvwscm,0.0,304
57,17,ILP,ttcwscm,0.0,311
57,17,ILP,ttvwscm,0.0,310
57,18,ILP,ttcwscm,1.225,314
57,18,ILP,ttvwscm,38.2,316
57,19,ILP,ttcwscm,0.0,327
57,19,ILP,ttvwscm,0.0,315
57,20,ILP,ttcwscm,1.25,316
57,20,ILP,ttvwscm,17.225,313
57,21,ILP,ttcwscm,0.0,320
57,21,ILP,ttvwscm,0.0,313
57,22,ILP,ttcwscm,2.275,320
57,22,ILP,ttvwscm,14.15,318
57,23,ILP,ttcwscm,0.0,325
57,23,ILP,ttvwscm,0.0,319
57,24,ILP,ttcwscm,1.3,319
57,24,ILP,ttvwscm,12.275,318
57,25,ILP,ttcwscm,0.0,321
57,25,ILP,ttvwscm,0.0,323
57,26,ILP,ttcwscm,0.0,527
57,26,ILP,ttvwscm,0.0,348
57,27,ILP,ttcwscm,1.3250000000000002,337
57,27,ILP,ttvwscm,19.225,315
57,28,ILP,ttcwscm,0.0,315
57,28,ILP,ttvwscm,0.0,305
57,29,ILP,ttcwscm,0.0,311
57,29,ILP,ttvwscm,0.0,302
57,30,ILP,ttcwscm,1.375,329
57,30,ILP,ttvwscm,0.0,334
57,31,ILP,ttcwscm,0.0,299
57,31,ILP,ttvwscm,9.35,303
57,32,ILP,ttcwscm,1.3250000000000002,405
57,32,ILP,ttvwscm,0.0,356
57,33,ILP,ttcwscm,0.0,326
57,33,ILP,ttvwscm,0.0,308
57,34,ILP,ttcwscm,1.4000000000000001,299
57,34,ILP,ttvwscm,6.4,308
57,35,ILP,ttcwscm,0.0,302
57,35,ILP,ttvwscm,0.0,298
57,36,ILP,ttcwscm,2.375,304
57,36,ILP,ttvwscm,17.325,311
57,37,ILP,ttcwscm,0.0,321
57,37,ILP,ttvwscm,0.0,320
57,38,ILP,ttcwscm,3.475,988
57,38,ILP,ttvwscm,9.475,1043
57,39,ILP,ttcwscm,0.0,323
57,39,ILP,ttvwscm,0.0,329
57,40,ILP,ttcwscm,1.475,325
57,40,ILP,ttvwscm,12.475000000000001,323
57,41,ILP,ttcwscm,0.0,316
57,41,ILP,ttvwscm,0.0,314
57,42,ILP,ttcwscm,2.4000000000000004,320
58,1,ILP,ttcwscm,0.0,292
58,1,ILP,ttvwscm,59.0,298
58,2,ILP,ttcwscm,0.0,292
58,2,ILP,ttvwscm,0.0,292
58,3,ILP,ttcwscm,5.0,311
58,3,ILP,ttvwscm,0.0,308
58,4,ILP,ttcwscm,0.0,307
58,4,ILP,ttvwscm,0.0,318
58,5,ILP,ttcwscm,0.0,308
58,5,ILP,ttvwscm,0.0,306
58,6,ILP,ttcwscm,0.0,451
58,6,ILP,ttvwscm,0.0,323
58,7,ILP,ttcwscm,0.0,308
58,7,ILP,ttvwscm,0.0,297
58,8,ILP,ttcwscm,0.0,310
58,8,ILP,ttvwscm,0.0,306
58,9,ILP,ttcwscm,0.0,293
58,9,ILP,ttvwscm,0.0,292
58,10,ILP,ttcwscm,3.0250000000000004,381
58,10,ILP,ttvwscm,10.025,373
58,11,ILP,ttcwscm,2.025,311
58,11,ILP,ttvwscm,0.0,314
58,12,ILP,ttcwscm,0.0,312
58,12,ILP,ttvwscm,6.075,301
58,13,ILP,ttcwscm,1.075,310
58,13,ILP,ttvwscm,0.0,302
58,14,ILP,ttcwscm,0.0,309
58,14,ILP,ttvwscm,0.0,312
58,15,ILP,ttcwscm,2.0500000000000003,382
58,15,ILP,ttvwscm,47.050000000000004,343
58,16,ILP,ttcwscm,3.0500000000000003,312
58,16,ILP,ttvwscm,11.15,314
58,17,ILP,ttcwscm,0.0,311
58,17,ILP,ttvwscm,0.0,315
58,18,ILP,ttcwscm,3.1750000000000003,305
58,18,ILP,ttvwscm,9.15,309
58,19,ILP,ttcwscm,2.125,353
58,19,ILP,ttvwscm,11.15,342
58,20,ILP,ttcwscm,0.0,311
58,20,ILP,ttvwscm,0.0,300
58,21,ILP,ttcwscm,0.0,296
58,21,ILP,ttvwscm,22.25,300
58,22,ILP,ttcwscm,0.0,310
58,22,ILP,ttvwscm,0.0,352
58,23,ILP,ttcwscm,1.225,341
58,23,ILP,ttvwscm,0.0,312
58,24,ILP,ttcwscm,0.0,315
58,24,ILP,ttvwscm,4.2,310
58,25,ILP,ttcwscm,2.275,320
58,25,ILP,ttvwscm,0.0,355
58,26,ILP,ttcwscm,0.0,307
58,26,ILP,ttvwscm,0.0,309
58,27,ILP,ttcwscm,0.0,309
58,27,ILP,ttvwscm,27.3,304
58,28,ILP,ttcwscm,2.3000000000000003,323
58,28,ILP,ttvwscm,7.25,384
58,29,ILP,ttcwscm,0.0,310
58,29,ILP,ttvwscm,0.0,301
58,30,ILP,ttcwscm,2.3000000000000003,369
58,30,ILP,ttvwscm,40.275000000000006,344
59,1,ILP,ttcwscm,3.0,353
59,1,ILP,ttvwscm,76.0,310
59,2,ILP,ttcwscm,0.0,325
59,2,ILP,ttvwscm,0.0,302
59,3,ILP,ttcwscm,0.0,377
59,3,ILP,ttvwscm,0.0,312
59,4,ILP,ttcwscm,3.075,336
59,4,ILP,ttvwscm,2.075,304
59,5,ILP,ttcwscm,2.075,307
59,5,ILP,ttvwscm,0.0,323
59,6,ILP,ttcwscm,0.0,316
59,6,ILP,ttvwscm,0.0,360
59,7,ILP,ttcwscm,0.0,348
59,7,ILP,ttvwscm,0.0,309
59,8,ILP,ttcwscm,0.0,310
59,8,ILP,ttvwscm,2.1,332
59,9,ILP,ttcwscm,0.0,370
59,9,ILP,ttvwscm,0.0,361
59,10,ILP,ttcwscm,4.05,348
59,10,ILP,ttvwscm,11.075000000000001,317
59,11,ILP,ttcwscm,0.0,363
59,11,ILP,ttvwscm,0.0,315
59,12,ILP,ttcwscm,0.0,335
59,12,ILP,ttvwscm,0.0,325
59,13,ILP,ttcwscm,0.0,329
59,13,ILP,ttvwscm,0.0,319
59,14,ILP,ttcwscm,0.0,297
59,14,ILP,ttvwscm,0.0,299
59,15,ILP,ttcwscm,0.0,320
59,15,ILP,ttvwscm,0.0,351
59,16,ILP,ttcwscm,1.175,370
59,16,ILP,ttvwscm,0.0,312
59,17,ILP,ttcwscm,0.0,307
59,17,ILP,ttvwscm,33.2,344
59,18,ILP,ttcwscm,3.225,327
59,18,ILP,ttvwscm,0.0,313
59,19,ILP,ttcwscm,0.0,309
59,19,ILP,ttvwscm,3.225,309
59,20,ILP,ttcwscm,5.175000000000001,327
59,20,ILP,ttvwscm,6.275,322
59,21,ILP,ttcwscm,1.2750000000000001,390
59,21,ILP,ttvwscm,14.275,336
59,22,ILP,ttcwscm,0.0,330
59,22,ILP,ttvwscm,0.0,319
59,23,ILP,ttcwscm,2.3000000000000003,320
59,23,ILP,ttvwscm,8.325000000000001,314
59,24,ILP,ttcwscm,1.3,390
59,24,ILP,ttvwscm,0.0,333
59,25,ILP,ttcwscm,0.0,340
59,25,ILP,ttvwscm,0.0,318
59,26,ILP,ttcwscm,1.35,316
59,26,ILP,ttvwscm,22.225,315
59,27,ILP,ttcwscm,0.0,317
59,27,ILP,ttvwscm,0.0,404
59,28,ILP,ttcwscm,2.35,315
59,28,ILP,ttvwscm,19.275000000000002,348
59,29,ILP,ttcwscm,0.0,318
59,29,ILP,ttvwscm,0.0,354
59,30,ILP,ttcwscm,1.4000000000000001,363
59,30,ILP,ttvwscm,8.4,323
59,31,ILP,ttcwscm,0.0,320
59,31,ILP,ttvwscm,0.0,410
59,32,ILP,ttcwscm,1.4000000000000001,340
59,32,ILP,ttvwscm,30.3,326
59,33,ILP,ttcwscm,1.375,352
59,33,ILP,ttvwscm,0.0,320
59,34,ILP,ttcwscm,0.0,342
59,34,ILP,ttvwscm,0.0,322
59,35,ILP,ttcwscm,1.425,330
59,35,ILP,ttvwscm,0.0,327
59,36,ILP,ttcwscm,0.0,393
59,36,ILP,ttvwscm,17.35,364
59,37,ILP,ttcwscm,1.475,331
59,37,ILP,ttvwscm,6.325,335
59,38,ILP,ttcwscm,0.0,330
59,38,ILP,ttvwscm,0.0,330
59,39,ILP,ttcwscm,0.0,328
59,39,ILP,ttvwscm,11.475000000000001,324
59,40,ILP,ttcwscm,1.475,333
59,40,ILP,ttvwscm,0.0,443
59,41,ILP,ttcwscm,0.0,345
59,41,ILP,ttvwscm,10.475000000000001,354
59,42,ILP,ttcwscm,2.4250000000000003,374
59,42,ILP,ttvwscm,0.0,335
59,43,ILP,ttcwscm,0.0,376
59,43,ILP,ttvwscm,5.5,338
59,44,ILP,ttcwscm,1.5,362
59,44,ILP,ttvwscm,0.0,354
59,45,ILP,ttcwscm,0.0,356
59,45,ILP,ttvwscm,10.5,364
59,46,ILP,ttcwscm,2.475,396
60,1,ILP,ttcwscm,3.0,314
60,1,ILP,ttvwscm,92.025,305
60,2,ILP,ttcwscm,7.025,311
60,2,ILP,ttvwscm,13.075,405
60,3,ILP,ttcwscm,0.0,301
60,3,ILP,ttvwscm,0.0,296
60,4,ILP,ttcwscm,0.0,297
60,4,ILP,ttvwscm,0.0,297
60,5,ILP,ttcwscm,0.0,320
60,5,ILP,ttvwscm,0.0,389
60,6,ILP,ttcwscm,0.0,309
60,6,ILP,ttvwscm,0.0,299
60,7,ILP,ttcwscm,0.0,297
60,7,ILP,ttvwscm,0.0,292
60,8,ILP,ttcwscm,3.125,294
60,8,ILP,ttvwscm,0.0,309
60,9,ILP,ttcwscm,0.0,296
60,9,ILP,ttvwscm,0.0,361
60,10,ILP,ttcwscm,3.1500000000000004,309
60,10,ILP,ttvwscm,9.15,307
60,11,ILP,ttcwscm,0.0,314
60,11,ILP,ttvwscm,0.0,315
60,12,ILP,ttcwscm,2.15,302
60,12,ILP,ttvwscm,33.1,309
60,13,ILP,ttcwscm,1.1,334
60,13,ILP,ttvwscm,4.175,330
60,14,ILP,ttcwscm,0.0,344
60,14,ILP,ttvwscm,0.0,319
60,15,ILP,ttcwscm,1.175,313
60,15,ILP,ttvwscm,4.175,314
60,16,ILP,ttcwscm,0.0,335
60,16,ILP,ttvwscm,0.0,313
60,17,ILP,ttcwscm,0.0,315
60,17,ILP,ttvwscm,0.0,314
60,18,ILP,ttcwscm,0.0,317
60,18,ILP,ttvwscm,0.0,314
60,19,ILP,ttcwscm,0.0,318
60,19,ILP,ttvwscm,5.2250000000000005,326
60,20,ILP,ttcwscm,2.1750000000000003,314
60,20,ILP,ttvwscm,0.0,509
60,21,ILP,ttcwscm,0.0,335
60,21,ILP,ttvwscm,7.25,339
60,22,ILP,ttcwscm,0.0,326
60,22,ILP,ttvwscm,0.0,309
60,23,ILP,ttcwscm,0.0,308
60,23,ILP,ttvwscm,0.0,311
60,24,ILP,ttcwscm,0.0,302
60,24,ILP,ttvwscm,6.275,306
60,25,ILP,ttcwscm,1.1500000000000001,427
60,25,ILP,ttvwscm,0.0,318
60,26,ILP,ttcwscm,0.0,306
60,26,ILP,ttvwscm,0.0,306
60,27,ILP,ttcwscm,1.25,310
60,27,ILP,ttvwscm,5.25,313
60,28,ILP,ttcwscm,2.25,316
60,28,ILP,ttvwscm,0.0,339
60,29,ILP,ttcwscm,0.0,301
60,29,ILP,ttvwscm,0.0,299
60,30,ILP,ttcwscm,0.0,303
60,30,ILP,ttvwscm,48.2,653
60,31,ILP,ttcwscm,0.0,324
60,31,ILP,ttvwscm,0.0,313
60,32,ILP,ttcwscm,0.0,314
60,32,ILP,ttvwscm,8.325000000000001,317
60,33,ILP,ttcwscm,2.325,449
60,33,ILP,ttvwscm,3.35,394
60,34,ILP,ttcwscm,0.0,349
60,34,ILP,ttvwscm,0.0,312
60,35,ILP,ttcwscm,0.0,315
60,35,ILP,ttvwscm,0.0,327
60,36,ILP,ttcwscm,3.2750000000000004,338
60,36,ILP,ttvwscm,42.325,349
60,37,ILP,ttcwscm,1.425,327
60,37,ILP,ttvwscm,0.0,327
60,38,ILP,ttcwscm,0.0,318
60,38,ILP,ttvwscm,0.0,316
60,39,ILP,ttcwscm,0.0,318
60,39,ILP,ttvwscm,10.425,320
60,40,ILP,ttcwscm,1.425,330
60,40,ILP,ttvwscm,2.4000000000000004,326
60,41,ILP,ttcwscm,0.0,503
60,41,ILP,ttvwscm,0.0,375
60,42,ILP,ttcwscm,1.4500000000000002,328
60,42,ILP,ttvwscm,0.0,331
60,43,ILP,ttcwscm,0.0,323
60,43,ILP,ttvwscm,23.425,321
60,44,ILP,ttcwscm,1.475,334
60,44,ILP,ttvwscm,0.0,328
60,45,ILP,ttcwscm,0.0,323
60,45,ILP,ttvwscm,7.4750000000000005,329
60,46,ILP,ttcwscm,1.475,341
60,46,ILP,ttvwscm,2.4000000000000004,426
60,47,ILP,ttcwscm,0.0,332
60,47,ILP,ttvwscm,0.0,319
60,48,ILP,ttcwscm,1.5,322
60,48,ILP,ttvwscm,0.0,328
60,49,ILP,ttcwscm,0.0,320
60,49,ILP,ttvwscm,0.0,319
60,50,ILP,ttcwscm,4.4750000000000005,342
60,50,ILP,ttvwscm,37.425000000000004,352
60,51,ILP,ttcwscm,3.5250000000000004,366
